year,month,longitude,latitude,attack_type,vessel_status,shore_distance,nearest_country,region
2000,5,13.2583,-8.7866667,Boarded,Anchored,0.6179347898386988,Ago,Sub-Saharan Africa
2000,5,76.05,10.0,Boarded,Berthed,18.24910060147823,Ind,South Asia
2000,5,105.9193,-6.0418333,Boarded,Berthed,4.712374625044769,Idn,East Asia & Pacific
2000,5,117.1383,-0.5401667,Boarded,Anchored,33.747621148070124,Idn,East Asia & Pacific
2000,5,91.8267,22.2383333,Boarded,Berthed,0.831337699517829,Bgd,South Asia
2000,5,114.2747,22.381,Hijacked,Steaming,0.6769900044828164,Chn,East Asia & Pacific
2000,5,102.35,1.9333333,Boarded,Steaming,23.465308434990305,Mys,East Asia & Pacific
2000,5,102.19,2.0183333,Attempted,Steaming,21.899864828578355,Mys,East Asia & Pacific
2000,5,102.4667,2.0,Boarded,Steaming,9.94641657973699,Mys,East Asia & Pacific
2000,5,102.4667,1.7833333,Attempted,Steaming,26.61809170089561,Mys,East Asia & Pacific
2000,5,-88.326,16.2341,Hijacked,Steaming,21.68164503068138,Blz,Latin America & Caribbean
2000,5,79.8517,6.9583333,Boarded,Anchored,0.5753896997280002,Lka,South Asia
2000,5,102.4167,1.8833333,Attempted,Steaming,21.680061256905606,Mys,East Asia & Pacific
2000,5,102.4683,1.7833333,Attempted,Steaming,26.454845088838525,Mys,East Asia & Pacific
2000,6,102.4667,1.7833333,Attempted,Steaming,26.61809170089561,Mys,East Asia & Pacific
2000,6,105.3067,-5.4561667,Attempted,Anchored,1.17482779806592,Idn,East Asia & Pacific
2000,6,91.8267,22.2383333,Attempted,Berthed,0.831337699517829,Bgd,South Asia
2000,6,89.5858,22.4855,Boarded,Anchored,17.076001424006687,Bgd,South Asia
2000,6,102.4427,1.8111667,Boarded,Steaming,25.75126505795816,Mys,East Asia & Pacific
2000,6,-4.0,5.0333333,Boarded,Anchored,21.93835374124806,Civ,Sub-Saharan Africa
2000,6,-4.0,5.2931667,Attempted,Anchored,1.2686609478263071,Civ,Sub-Saharan Africa
2000,6,-80.0867,-2.52,Attempted,Steaming,4.4460849671259846,Ecu,Latin America & Caribbean
2000,6,118.7333,18.8666667,Attempted,Steaming,197.3213496401199,Phl,East Asia & Pacific
2000,6,80.305,13.1066667,Attempted,Anchored,0.951874562793766,Ind,South Asia
2000,6,91.8267,22.2383333,Attempted,Anchored,0.831337699517829,Bgd,South Asia
2000,6,105.3067,-5.4561667,Boarded,Anchored,1.17482779806592,Idn,East Asia & Pacific
2000,6,98.7007,3.7836667,Boarded,Anchored,2.482068608101189,Idn,East Asia & Pacific
2000,6,80.305,13.1066667,Boarded,Anchored,0.951874562793766,Ind,South Asia
2000,6,102.3,1.9333333,Attempted,Steaming,24.55837631127843,Mys,East Asia & Pacific
2000,6,91.8267,22.2383333,Explosion,Anchored,0.831337699517829,Bgd,South Asia
2000,6,106.9025,-6.0976667,Boarded,Anchored,7.190381219222667,Idn,East Asia & Pacific
2000,6,102.4167,1.8833333,Boarded,Steaming,21.680061256905606,Mys,East Asia & Pacific
2000,6,91.8267,22.2383333,Boarded,Anchored,0.831337699517829,Bgd,South Asia
2000,6,91.8267,22.2383333,Boarded,Berthed,0.831337699517829,Bgd,South Asia
2000,6,100.8905,13.071,Boarded,Anchored,1.3917816851066769,Tha,East Asia & Pacific
2000,6,9.6667,4.0431667,Boarded,Berthed,1.4306474635120991,Cmr,Sub-Saharan Africa
2000,6,117.5265,-0.1,Boarded,Anchored,3.978096129119953,Idn,East Asia & Pacific
2000,6,80.2114,9.8358,Boarded,Steaming,1.8259440323837903,Lka,South Asia
2000,6,106.9025,-6.0976667,Boarded,Anchored,7.190381219222667,Idn,East Asia & Pacific
2000,6,102.0533,2.135,Boarded,Steaming,15.813265115458336,Mys,East Asia & Pacific
2000,6,-70.03,18.4188333,Boarded,Berthed,1.640362846231367,Dom,Latin America & Caribbean
2000,6,100.825,13.138,Attempted,Anchored,7.253749182045276,Tha,East Asia & Pacific
2000,7,-13.7093,9.5098333,Boarded,Berthed,0.3521903491324345,Gin,Sub-Saharan Africa
2000,7,100.365,5.3863333,Boarded,Anchored,1.7542596512657125,Mys,East Asia & Pacific
2000,7,-71.9728,12.2516667,Boarded,Anchored,0.5137700643929454,Col,Latin America & Caribbean
2000,7,-64.59,10.2428333,Boarded,Berthed,1.2507740456378238,Ven,Latin America & Caribbean
2000,7,51.0801,11.2854,Hijacked,Anchored,1.0488792511377716,Som,Sub-Saharan Africa
2000,7,56.204,27.1378333,Boarded,Anchored,3.508240815650205,Irn,Middle East & North Africa
2000,7,98.7007,3.7836667,Boarded,Berthed,2.482068608101189,Idn,East Asia & Pacific
2000,7,89.5858,22.4855,Boarded,Anchored,17.076001424006687,Bgd,South Asia
2000,7,91.8267,22.2383333,Boarded,Anchored,0.831337699517829,Bgd,South Asia
2000,7,103.7,0.7,Boarded,Steaming,7.063001782727996,Idn,East Asia & Pacific
2000,7,91.8267,22.2383333,Boarded,Anchored,0.831337699517829,Bgd,South Asia
2000,7,117.1383,-0.5401667,Boarded,Anchored,33.747621148070124,Idn,East Asia & Pacific
2000,7,100.825,13.138,Boarded,Anchored,7.253749182045276,Tha,East Asia & Pacific
2000,7,-80.0867,-2.52,Boarded,Anchored,4.4460849671259846,Ecu,Latin America & Caribbean
2000,7,3.3867,6.4416667,Boarded,Berthed,0.371343846605751,Nga,Sub-Saharan Africa
2000,7,41.4417,15.655,Attempted,Steaming,110.354310815863,Eri,Sub-Saharan Africa
2000,7,-77.205,-12.1283333,Boarded,Anchored,1.4888718526015503,Per,Latin America & Caribbean
2000,7,42.9333,13.6333333,Attempted,Steaming,20.07073597068314,Yem,Middle East & North Africa
2000,7,105.9535,-6.0081667,Attempted,Anchored,1.1166917003036252,Idn,East Asia & Pacific
2000,7,-17.0413,20.9045,Boarded,Anchored,0.7598637221483255,Mrt,Sub-Saharan Africa
2000,7,80.305,13.1066667,Boarded,Anchored,0.951874562793766,Ind,South Asia
2000,7,80.305,13.1066667,Boarded,Anchored,0.951874562793766,Ind,South Asia
2000,7,118.0555,5.815,Boarded,Berthed,0.761401103710624,Mys,East Asia & Pacific
2000,7,39.305,-6.78,Boarded,Anchored,3.2482145445754687,Tza,Sub-Saharan Africa
2000,7,102.375,1.8366667,Boarded,Steaming,28.59192843704312,Mys,East Asia & Pacific
2000,7,80.305,13.1066667,Boarded,Anchored,0.951874562793766,Ind,South Asia
2000,7,99.2682,4.9173,Attempted,Steaming,108.50077952001868,Mys,East Asia & Pacific
2000,7,91.8267,22.2383333,Boarded,Anchored,0.831337699517829,Bgd,South Asia
2000,7,98.7007,3.7836667,Boarded,Berthed,2.482068608101189,Idn,East Asia & Pacific
2000,7,111.1452,2.16,Attempted,Anchored,3.837186256785696,Mys,East Asia & Pacific
2000,7,102.6727,1.4306,Boarded,Steaming,19.718494919874967,Idn,East Asia & Pacific
2000,7,43.0833,13.1,Attempted,Steaming,21.85681395042699,Yem,Middle East & North Africa
2000,7,98.7007,3.7836667,Boarded,Berthed,2.482068608101189,Idn,East Asia & Pacific
2000,7,158.6388,-8.421,Hijacked,Steaming,53.4148773662687,Slb,East Asia & Pacific
2000,7,23.6367,37.938,Hijacked,Anchored,0.5552415810061331,Grc,Europe & Central Asia
2000,7,-13.8033,9.165,Boarded,Anchored,38.72767472713081,Gin,Sub-Saharan Africa
2000,7,102.5417,1.7533333,Boarded,Steaming,21.10712273692944,Mys,East Asia & Pacific
2000,7,43.0167,13.1916667,Attempted,Steaming,24.905087293166773,Yem,Middle East & North Africa
2000,7,91.8267,22.2383333,Attempted,Anchored,0.831337699517829,Bgd,South Asia
2000,7,92.3667,20.2166667,Attempted,Steaming,35.977471247933586,Mmr,East Asia & Pacific
2000,7,116.65,-1.7,Boarded,Anchored,14.61384647035872,Idn,East Asia & Pacific
2000,7,91.8267,22.2383333,Boarded,Anchored,0.831337699517829,Bgd,South Asia
2000,7,-51.09,0.0616667,Attempted,Anchored,8.153166830931763,Bra,Latin America & Caribbean
2000,7,102.0817,1.0233333,Attempted,Steaming,13.375268294769832,Idn,East Asia & Pacific
2000,7,109.94,10.7916667,Attempted,Steaming,110.7780354690884,Vnm,East Asia & Pacific
2000,8,42.9633,13.7366667,Attempted,Steaming,18.576699644875674,Yem,Middle East & North Africa
2000,8,76.05,10.0,Boarded,Anchored,18.24910060147823,Ind,South Asia
2000,8,-64.555,10.24,Boarded,Anchored,0.3981375759367537,Ven,Latin America & Caribbean
2000,8,91.8267,22.2383333,Boarded,Anchored,0.831337699517829,Bgd,South Asia
2000,8,106.915,-2.8283,Boarded,Steaming,10.501302390102936,Idn,East Asia & Pacific
2000,8,103.6333,0.1833333,Attempted,Steaming,14.417924641188003,Idn,East Asia & Pacific
2000,8,110.4633,10.7633333,Attempted,Steaming,166.052830879572,Vnm,East Asia & Pacific
2000,8,98.7007,3.7836667,Boarded,Berthed,2.482068608101189,Idn,East Asia & Pacific
2000,8,112.32,11.79,Boarded,Steaming,228.39578122447992,Chn,East Asia & Pacific
2000,8,91.8267,22.2383333,Attempted,Anchored,0.831337699517829,Bgd,South Asia
2000,8,102.35,1.8916667,Boarded,Steaming,27.037810477543687,Mys,East Asia & Pacific
2000,8,100.8905,13.071,Boarded,Anchored,1.3917816851066769,Tha,East Asia & Pacific
2000,8,43.215,13.0166667,Attempted,Steaming,14.615076745734164,Yem,Middle East & North Africa
2000,8,42.4833,12.5166667,Attempted,Steaming,49.22021744040025,Eri,Sub-Saharan Africa
2000,8,110.7667,11.0,Attempted,Steaming,185.1589075918157,Vnm,East Asia & Pacific
2000,8,104.5895,-6.0278333,Boarded,Anchored,11.439677174836866,Idn,East Asia & Pacific
2000,8,98.7007,3.7836667,Boarded,Berthed,2.482068608101189,Idn,East Asia & Pacific
2000,8,76.0763,10.0116667,Boarded,Anchored,15.229509363610504,Ind,South Asia
2000,8,80.305,13.1066667,Attempted,Anchored,0.951874562793766,Ind,South Asia
2000,8,102.339,2.142,Hijacked,Steaming,1.3883193053677387,Mys,East Asia & Pacific
2000,8,102.339,2.142,Hijacked,Steaming,1.3883193053677387,Mys,East Asia & Pacific
2000,8,-13.8167,9.0833333,Attempted,Anchored,47.86149076551229,Gin,Sub-Saharan Africa
2000,8,116.2833,-3.2,Boarded,Anchored,2.7014552667391523,Idn,East Asia & Pacific
2000,8,102.25,2.0666667,Boarded,Steaming,14.32714054405466,Mys,East Asia & Pacific
2000,8,97.6333,5.5833333,Attempted,Steaming,39.54089546295109,Idn,East Asia & Pacific
2000,8,98.7007,3.7836667,Boarded,Berthed,2.482068608101189,Idn,East Asia & Pacific
2000,8,118.0555,5.815,Boarded,Berthed,0.761401103710624,Mys,East Asia & Pacific
2000,8,106.9025,-6.0976667,Boarded,Anchored,7.190381219222667,Idn,East Asia & Pacific
2000,8,106.7333,10.7666667,Boarded,Berthed,9.837909101739816,Vnm,East Asia & Pacific
2000,8,107.0687,23.0656667,Boarded,Anchored,185.6413748592855,Vnm,East Asia & Pacific
2000,8,91.7167,22.2333333,Boarded,Anchored,6.405101826276832,Bgd,South Asia
2000,8,117.1383,-0.5401667,Boarded,Anchored,33.747621148070124,Idn,East Asia & Pacific
2000,8,91.8267,22.2383333,Boarded,Anchored,0.831337699517829,Bgd,South Asia
2000,8,70.2203,23.0243333,Boarded,Anchored,2.9817102212682918,Ind,South Asia
2000,8,102.4567,1.7783333,Boarded,Steaming,27.48738977825221,Idn,East Asia & Pacific
2000,8,102.5333,1.75,Attempted,Steaming,22.08996760316384,Mys,East Asia & Pacific
2000,8,108.95,2.1833333,Attempted,Steaming,34.51936246621521,Idn,East Asia & Pacific
2000,8,102.1433,2.0583333,Boarded,Steaming,18.16934908423617,Mys,East Asia & Pacific
2000,8,107.0687,23.0656667,Boarded,Anchored,185.6413748592855,Vnm,East Asia & Pacific
2000,8,100.3517,5.42,Boarded,Anchored,0.952740001316037,Mys,East Asia & Pacific
2000,8,118.0555,5.815,Boarded,Anchored,0.761401103710624,Mys,East Asia & Pacific
2000,8,102.315,1.9116667,Boarded,Steaming,26.61501317517795,Mys,East Asia & Pacific
2000,8,1.275,6.0416667,Boarded,Anchored,10.191065100604105,Tgo,Sub-Saharan Africa
2000,8,91.8267,22.2383333,Boarded,Anchored,0.831337699517829,Bgd,South Asia
2000,8,-13.7093,9.5098333,Boarded,Berthed,0.3521903491324345,Gin,Sub-Saharan Africa
2000,8,0.007,5.6258333,Attempted,Anchored,3.061197502145699,Gha,Sub-Saharan Africa
2000,8,101.6,2.5,Attempted,Steaming,15.275571011883724,Mys,East Asia & Pacific
2000,8,98.7007,3.7836667,Boarded,Anchored,2.482068608101189,Idn,East Asia & Pacific
2000,8,102.6,1.7,Boarded,Steaming,20.81182581698736,Mys,East Asia & Pacific
2000,8,89.5858,22.4855,Boarded,Anchored,17.076001424006687,Bgd,South Asia
2000,8,105.3067,-5.4561667,Boarded,Anchored,1.17482779806592,Idn,East Asia & Pacific
2000,9,100.365,5.3863333,Attempted,Anchored,1.7542596512657125,Mys,East Asia & Pacific
2000,9,46.3833,12.6,Attempted,Steaming,90.32715142881348,Yem,Middle East & North Africa
2000,9,117.1383,-0.5401667,Boarded,Anchored,33.747621148070124,Idn,East Asia & Pacific
2000,9,105.0333,0.9666667,Boarded,Steaming,20.114667974175276,Idn,East Asia & Pacific
2000,9,39.645,-4.0483333,Boarded,Anchored,2.417621437340853,Ken,Sub-Saharan Africa
2000,9,104.9083,1.0666667,Boarded,Steaming,8.982979189288349,Idn,East Asia & Pacific
2000,9,91.8267,22.2383333,Attempted,Anchored,0.831337699517829,Bgd,South Asia
2000,9,31.023,-29.8753333,Boarded,Berthed,1.0618734298426804,Zaf,Sub-Saharan Africa
2000,9,-77.205,-12.1283333,Boarded,Berthed,1.4888718526015503,Per,Latin America & Caribbean
2000,9,9.6667,4.0431667,Boarded,Berthed,1.4306474635120991,Cmr,Sub-Saharan Africa
2000,9,91.8267,22.2383333,Boarded,Anchored,0.831337699517829,Bgd,South Asia
2000,9,106.9025,-6.0976667,Boarded,Anchored,7.190381219222667,Idn,East Asia & Pacific
2000,9,105.7717,-2.58,Boarded,Steaming,11.491020187559291,Idn,East Asia & Pacific
2000,9,110.4377,1.5856667,Boarded,Anchored,4.950592576090156,Mys,East Asia & Pacific
2000,9,-57.5215,6.236,Boarded,Berthed,3.3863167589790297,Guy,Latin America & Caribbean
2000,9,64.4,21.8833333,Attempted,Steaming,364.453005600579,Pak,South Asia
2000,9,3.3867,6.4416667,Boarded,Anchored,0.371343846605751,Nga,Sub-Saharan Africa
2000,9,91.8267,22.2383333,Boarded,Anchored,0.831337699517829,Bgd,South Asia
2000,9,80.305,13.1066667,Boarded,Anchored,0.951874562793766,Ind,South Asia
2000,9,102.4833,1.7666667,Attempted,Steaming,25.77072160089216,Mys,East Asia & Pacific
2000,9,116.75,-1.4431667,Attempted,Anchored,7.701803936975307,Idn,East Asia & Pacific
2000,9,104.9,1.0833333,Attempted,Steaming,9.558663278040983,Idn,East Asia & Pacific
2000,9,70.2203,23.0243333,Boarded,Berthed,2.9817102212682918,Ind,South Asia
2000,9,108.1,7.0666667,Attempted,Steaming,240.72402473885603,Vnm,East Asia & Pacific
2000,9,-80.0867,-2.52,Boarded,Anchored,4.4460849671259846,Ecu,Latin America & Caribbean
2000,9,100.8483,13.1316667,Boarded,Anchored,4.914961007519191,Tha,East Asia & Pacific
2000,9,-75.5237,10.3166667,Attempted,Steaming,0.8774306302024532,Col,Latin America & Caribbean
2000,9,102.5,1.7666667,Attempted,Steaming,24.159563117295207,Mys,East Asia & Pacific
2000,9,102.1833,2.0,Boarded,Anchored,23.93165927731788,Mys,East Asia & Pacific
2000,9,105.3657,-5.5583,Boarded,Berthed,1.1416651504484472,Idn,East Asia & Pacific
2000,9,102.8333,1.6383333,Attempted,Steaming,16.517765617512058,Mys,East Asia & Pacific
2000,9,99.2682,4.9173,Boarded,Steaming,108.50077952001868,Mys,East Asia & Pacific
2000,9,102.3333,1.8583333,Boarded,Steaming,30.618852647879123,Mys,East Asia & Pacific
2000,9,102.3667,1.8166667,Attempted,Steaming,28.7232924596373,Idn,East Asia & Pacific
2000,9,117.7569,3.2089,Attempted,Steaming,11.936152150665915,Idn,East Asia & Pacific
2000,9,118.0555,5.815,Boarded,Berthed,0.761401103710624,Mys,East Asia & Pacific
2000,9,117.1383,-0.5401667,Boarded,Anchored,33.747621148070124,Idn,East Asia & Pacific
2000,9,104.9633,1.2833333,Hijacked,Steaming,32.20435697926382,Idn,East Asia & Pacific
2000,9,106.3,1.6666667,Boarded,Steaming,118.09766396519048,Idn,East Asia & Pacific
2000,9,120.9428,14.5211667,Boarded,Anchored,3.6589969849731663,Phl,East Asia & Pacific
2000,9,105.0567,1.09,Attempted,Steaming,25.019970621864317,Idn,East Asia & Pacific
2000,9,104.9083,1.26,Attempted,Steaming,27.57390479614047,Idn,East Asia & Pacific
2000,9,102.2833,1.9333333,Attempted,Steaming,25.033443690812597,Mys,East Asia & Pacific
2000,9,102.6167,1.7833333,Attempted,Steaming,12.469048708766826,Mys,East Asia & Pacific
2000,9,108.1167,0.05,Attempted,Steaming,95.02710032308754,Idn,East Asia & Pacific
2000,9,0.007,5.6258333,Boarded,Anchored,3.061197502145699,Gha,Sub-Saharan Africa
2000,9,80.355,13.0833333,Boarded,Berthed,5.11815502463953,Ind,South Asia
2000,9,106.9533,-5.39,Attempted,Steaming,58.85461532587887,Idn,East Asia & Pacific
2000,9,127.3083,8.0333333,Attempted,Steaming,87.20719603940161,Phl,East Asia & Pacific
2000,9,102.2233,1.9116667,Attempted,Steaming,29.81271316000609,Mys,East Asia & Pacific
2000,10,103.5732,1.2191667,Boarded,Anchored,8.49506169441424,Mys,East Asia & Pacific
2000,10,102.375,1.92,Attempted,Steaming,22.946271746906877,Mys,East Asia & Pacific
2000,10,101.4547,1.6855,Boarded,Anchored,4.051521376064122,Idn,East Asia & Pacific
2000,10,96.2593,16.6461667,Attempted,Anchored,0.6522878194300772,Mmr,East Asia & Pacific
2000,10,91.5462,22.231,Attempted,Steaming,18.786999136535137,Bgd,South Asia
2000,10,101.6833,2.36,Attempted,Steaming,20.5289054363738,Mys,East Asia & Pacific
2000,10,91.5454,22.5081,Boarded,Steaming,3.4967951724730715,Bgd,South Asia
2000,10,102.25,1.9583333,Boarded,Steaming,23.863307999575756,Mys,East Asia & Pacific
2000,10,100.85,13.1383333,Boarded,Anchored,5.382946683543846,Tha,East Asia & Pacific
2000,10,91.8267,22.2383333,Boarded,Anchored,0.831337699517829,Bgd,South Asia
2000,10,-80.0867,-2.52,Attempted,Steaming,4.4460849671259846,Ecu,Latin America & Caribbean
2000,10,113.7,16.4833333,Attempted,Steaming,104.64151759092908,Chn,East Asia & Pacific
2000,10,113.7,16.4833333,Attempted,Steaming,104.64151759092908,Chn,East Asia & Pacific
2000,10,106.8967,-6.051,Boarded,Anchored,8.678054500767505,Idn,East Asia & Pacific
2000,10,91.8267,22.2383333,Boarded,Anchored,0.831337699517829,Bgd,South Asia
2000,10,118.1117,5.82,Boarded,Anchored,1.8032155900148408,Mys,East Asia & Pacific
2000,10,102.5167,1.75,Attempted,Steaming,23.65056194633217,Mys,East Asia & Pacific
2000,10,43.0653,14.644,Attempted,Steaming,7.079615677000078,Yem,Middle East & North Africa
2000,10,-70.03,18.4188333,Boarded,Berthed,1.640362846231367,Dom,Latin America & Caribbean
2000,10,105.505,3.155,Attempted,Steaming,22.968162911970705,Idn,East Asia & Pacific
2000,10,120.9428,14.5211667,Boarded,Anchored,3.6589969849731663,Phl,East Asia & Pacific
2000,10,125.6537,7.105,Attempted,Anchored,0.8898214619012886,Phl,East Asia & Pacific
2000,10,-80.0867,-2.52,Attempted,Anchored,4.4460849671259846,Ecu,Latin America & Caribbean
2000,10,42.7883,14.1466667,Attempted,Steaming,8.609871633597532,Yem,Middle East & North Africa
2000,10,43.3217,12.6,Attempted,Steaming,9.6977891329138,Yem,Middle East & North Africa
2000,10,86.1033,5.7766667,Attempted,Steaming,485.1753547874173,Lka,South Asia
2000,10,44.9893,12.7906667,Explosion,Moored,1.1654840028034246,Yem,Middle East & North Africa
2000,10,91.7017,22.1366667,Attempted,Steaming,12.32237482655146,Bgd,South Asia
2000,10,-4.0,5.2931667,Boarded,Berthed,1.2686609478263071,Civ,Sub-Saharan Africa
2000,10,96.4717,5.7633333,Attempted,Steaming,58.36867452038068,Idn,East Asia & Pacific
2000,10,70.2203,23.0243333,Boarded,Berthed,2.9817102212682918,Ind,South Asia
2000,10,80.305,13.1066667,Attempted,Anchored,0.951874562793766,Ind,South Asia
2000,10,103.8572,1.1983333,Hijacked,Anchored,7.783088411812466,Sgp,East Asia & Pacific
2000,10,117.4742,0.0895,Boarded,Anchored,0.4586093517680501,Idn,East Asia & Pacific
2000,10,91.8267,22.2383333,Boarded,Anchored,0.831337699517829,Bgd,South Asia
2000,10,89.5917,22.4425,Boarded,Anchored,12.324536223734563,Bgd,South Asia
2000,10,42.9667,13.3333333,Attempted,Steaming,28.65766740297568,Yem,Middle East & North Africa
2000,10,106.8833,20.64,Boarded,Anchored,9.07247643315109,Vnm,East Asia & Pacific
2000,10,91.7467,22.1983333,Boarded,Anchored,6.0501537517608925,Bgd,South Asia
2000,10,91.8267,22.2383333,Boarded,Berthed,0.831337699517829,Bgd,South Asia
2000,10,43.2833,12.7166667,Attempted,Steaming,12.872444744694771,Yem,Middle East & North Africa
2000,10,103.7033,0.7466667,Boarded,Steaming,2.0741690089133447,Idn,East Asia & Pacific
2000,10,125.6537,7.105,Attempted,Anchored,0.8898214619012886,Phl,East Asia & Pacific
2000,10,102.4983,9.2133333,Boarded,Steaming,172.89001324667694,Khm,East Asia & Pacific
2000,10,103.1833,1.45,Attempted,Steaming,17.918329884437636,Mys,East Asia & Pacific
2000,10,102.7667,1.7166667,Attempted,Steaming,14.702140974138224,Mys,East Asia & Pacific
2000,10,-79.9045,9.3516667,Attempted,Anchored,0.7095789861841884,Pan,Latin America & Caribbean
2000,10,104.6333,-5.55,Boarded,Anchored,5.855514584112409,Idn,East Asia & Pacific
2000,10,117.1383,-0.5401667,Boarded,Anchored,33.747621148070124,Idn,East Asia & Pacific
2000,10,-80.0867,-2.52,Boarded,Steaming,4.4460849671259846,Ecu,Latin America & Caribbean
2000,10,105.3167,-5.5166667,Boarded,Anchored,5.6423245597782,Idn,East Asia & Pacific
2000,10,103.4067,-0.5166667,Attempted,Anchored,0.970213873459544,Idn,East Asia & Pacific
2000,10,91.8267,22.2383333,Attempted,Berthed,0.831337699517829,Bgd,South Asia
2000,10,94.0787,14.3401667,Attempted,Steaming,70.95169214430463,Mmr,East Asia & Pacific
2000,11,90.3483,22.8569,Boarded,Anchored,9.220674022832672,Bgd,South Asia
2000,11,90.3483,22.8569,Boarded,Anchored,9.220674022832672,Bgd,South Asia
2000,11,89.1257,22.927,Boarded,Anchored,78.69172016809209,Bgd,South Asia
2000,11,118.0555,5.815,Boarded,Anchored,0.761401103710624,Mys,East Asia & Pacific
2000,11,99.4167,4.0666667,Attempted,Steaming,63.27092243781527,Idn,East Asia & Pacific
2000,11,109.6833,-3.2833333,Attempted,Steaming,70.77762360390868,Idn,East Asia & Pacific
2000,11,106.9025,-6.0976667,Boarded,Anchored,7.190381219222667,Idn,East Asia & Pacific
2000,11,9.5083,0.2863333,Boarded,Anchored,0.7524820624635494,Gab,Sub-Saharan Africa
2000,11,102.5333,1.765,Boarded,Steaming,21.17786210008844,Mys,East Asia & Pacific
2000,11,-13.745,9.175,Boarded,Anchored,36.67229747500762,Gin,Sub-Saharan Africa
2000,11,102.3867,1.825,Boarded,Steaming,28.51556392030684,Mys,East Asia & Pacific
2000,11,125.6537,7.105,Attempted,Anchored,0.8898214619012886,Phl,East Asia & Pacific
2000,11,125.6537,7.105,Attempted,Anchored,0.8898214619012886,Phl,East Asia & Pacific
2000,11,97.3983,10.5783333,Attempted,Steaming,55.42130908810852,Mmr,East Asia & Pacific
2000,11,102.3167,1.9416667,Boarded,Steaming,23.3057846455937,Mys,East Asia & Pacific
2000,11,-13.745,9.175,Hijacked,Steaming,36.67229747500762,Gin,Sub-Saharan Africa
2000,11,3.3867,6.4416667,Boarded,Anchored,0.371343846605751,Nga,Sub-Saharan Africa
2000,11,-4.0,5.2931667,Boarded,Anchored,1.2686609478263071,Civ,Sub-Saharan Africa
2000,11,-70.03,18.4188333,Boarded,Berthed,1.640362846231367,Dom,Latin America & Caribbean
2000,11,-80.0867,-2.52,Boarded,Anchored,4.4460849671259846,Ecu,Latin America & Caribbean
2000,11,102.45,1.7666667,Boarded,Steaming,26.00160138673729,Idn,East Asia & Pacific
2000,11,91.7333,22.25,Boarded,Anchored,4.1156574777987736,Bgd,South Asia
2000,11,80.305,13.1066667,Boarded,Anchored,0.951874562793766,Ind,South Asia
2000,11,8.4842,3.8335,Hijacked,Steaming,23.53006152503559,Gnq,Sub-Saharan Africa
2000,11,76.05,10.0,Boarded,Anchored,18.24910060147823,Ind,South Asia
2000,11,106.9025,-6.0976667,Boarded,Berthed,7.190381219222667,Idn,East Asia & Pacific
2000,11,89.5858,22.4855,Boarded,Anchored,17.076001424006687,Bgd,South Asia
2000,11,109.0244,-7.7307,Boarded,Berthed,0.3772058638106421,Idn,East Asia & Pacific
2000,11,90.6963,22.8329,Boarded,Steaming,3.292390647449533,Bgd,South Asia
2000,11,62.7333,11.06,Attempted,Steaming,907.9073558218636,Yem,Middle East & North Africa
2000,11,91.8275,22.2394,Boarded,Anchored,0.7708001416095779,Bgd,South Asia
2000,11,77.0427,8.095,Boarded,Steaming,21.731127922070662,Ind,South Asia
2000,11,91.8267,22.2383333,Attempted,Steaming,0.831337699517829,Bgd,South Asia
2000,11,91.8267,22.2383333,Boarded,Berthed,0.831337699517829,Bgd,South Asia
2000,11,102.15,1.1,Attempted,Steaming,4.822644883037264,Idn,East Asia & Pacific
2000,11,49.7,2.35,Attempted,Steaming,301.9097432344732,Som,Sub-Saharan Africa
2000,11,91.765,22.17,Boarded,Anchored,5.080661775929399,Bgd,South Asia
2000,11,104.1167,1.2666667,Attempted,Steaming,8.661707587689401,Idn,East Asia & Pacific
2000,11,105.3067,-5.4561667,Boarded,Anchored,1.17482779806592,Idn,East Asia & Pacific
2000,11,102.5292,1.7403333,Boarded,Steaming,23.066226217808847,Mys,East Asia & Pacific
2000,11,76.2167,8.8166667,Boarded,Steaming,37.147122226083646,Ind,South Asia
2000,11,95.2833,5.7333333,Attempted,Steaming,6.179775215464235,Idn,East Asia & Pacific
2000,11,-46.305,-23.98,Boarded,Anchored,1.3651452376312478,Bra,Latin America & Caribbean
2000,11,40.6717,-14.5381667,Boarded,Berthed,1.7271569588752689,Moz,Sub-Saharan Africa
2000,11,91.8267,22.2383333,Boarded,Anchored,0.831337699517829,Bgd,South Asia
2000,11,56.465,23.0583333,Attempted,Anchored,121.4369751265328,Omn,Middle East & North Africa
2000,11,44.8667,12.2833333,Attempted,Steaming,49.42609806885541,Yem,Middle East & North Africa
2000,11,105.3067,-5.4561667,Boarded,Anchored,1.17482779806592,Idn,East Asia & Pacific
2000,11,102.5667,1.7,Boarded,Steaming,22.99588875636932,Mys,East Asia & Pacific
2000,12,9.5083,0.2863333,Boarded,Berthed,0.7524820624635494,Gab,Sub-Saharan Africa
2000,12,-50.1683,-0.0566667,Boarded,Anchored,9.53025376220806,Bra,Latin America & Caribbean
2000,12,39.645,-4.0483333,Boarded,Berthed,2.417621437340853,Ken,Sub-Saharan Africa
2000,12,117.5265,-0.1,Boarded,Anchored,3.978096129119953,Idn,East Asia & Pacific
2000,12,102.3667,1.9,Attempted,Steaming,24.972176031988383,Mys,East Asia & Pacific
