year,month,longitude,latitude,attack_type,vessel_status,shore_distance,nearest_country,region,attack_occurred,attack_probability_pct,risk_band,lambda_region,expected_loss_usd,risk_premium_usd,base_premium_usd,total_premium_usd,premium_rate_pct
2002,6,82.2742,16.9733333,Boarded,Anchored,3.344295815884188,Ind,South Asia,1,71.98,High,1.6,10077200.0,12092640.0,12500.0,12105140.0,48.42056
2002,6,117.5833,-0.002,Attempted,Anchored,6.338888999752965,Idn,East Asia & Pacific,0,41.19,Moderate,1.4,5045775.0,6054930.0,12500.0,6067430.0,24.26972
2002,6,-74.7583,10.9583333,Boarded,Berthed,12.752986740313355,Col,Latin America & Caribbean,1,73.78,High,1.0,6455750.0,7746900.0,12500.0,7759400.0,31.0376
2002,6,-58.1717,6.8183333,Boarded,Berthed,0.3945623814080072,Guy,Latin America & Caribbean,1,76.94,Critical,1.0,6732250.0,8078700.0,12500.0,8091200.0,32.3648
2002,6,91.7667,22.1666667,Boarded,Anchored,5.008865017534504,Bgd,South Asia,1,73.54,High,1.6,10295600.0,12354720.0,12500.0,12367220.0,49.46888
2002,6,91.7667,22.1666667,Boarded,Anchored,5.008865017534504,Bgd,South Asia,1,73.54,High,1.6,10295600.0,12354720.0,12500.0,12367220.0,49.46888
2002,6,8.7852,-0.7071667,Boarded,Berthed,2.0627849766248154,Gab,Sub-Saharan Africa,1,84.69,Critical,1.7,12597637.5,15117165.0,12500.0,15129665.0,60.51866
2002,6,103.6051,1.2201,Boarded,Anchored,10.8524738060353,Sgp,East Asia & Pacific,1,72.65,High,1.4,8899625.0,10679550.0,12500.0,10692050.0,42.7682
2002,6,116.8072,-1.2561667,Hijacked,Anchored,1.4856807025892989,Idn,East Asia & Pacific,1,74.14,High,1.4,9082150.0,10898580.0,12500.0,10911080.0,43.64432
2002,6,50.1667,10.8333333,Hijacked,Anchored,75.41499872492545,Som,Sub-Saharan Africa,1,64.55,High,1.7,9601812.5,11522175.0,12500.0,11534675.0,46.1387
2002,6,3.3867,6.4416667,Attempted,Anchored,0.371343846605751,Nga,Sub-Saharan Africa,0,74.68,High,1.7,11108650.0,13330380.0,12500.0,13342880.0,53.37152
2002,6,-48.4967,-1.46,Boarded,Anchored,0.1508775074674398,Bra,Latin America & Caribbean,1,75.56,Critical,1.0,6611500.0,7933800.0,12500.0,7946300.0,31.7852
2002,6,121.51,6.2733333,Boarded,Steaming,32.50053872877002,Phl,East Asia & Pacific,1,35.59,Moderate,1.4,4359775.0,5231730.0,12500.0,5244230.0,20.97692
2002,6,47.2667,-13.3,Hijacked,Steaming,76.76093239650984,Mdg,Sub-Saharan Africa,1,51.06,High,1.7,7595175.0,9114210.0,12500.0,9126710.0,36.50684
2002,6,117.5833,-0.002,Attempted,Anchored,6.338888999752965,Idn,East Asia & Pacific,0,41.19,Moderate,1.4,5045775.0,6054930.0,12500.0,6067430.0,24.26972
2002,6,117.5833,-0.002,Attempted,Anchored,6.338888999752965,Idn,East Asia & Pacific,0,41.19,Moderate,1.4,5045775.0,6054930.0,12500.0,6067430.0,24.26972
2002,6,91.75,22.25,Attempted,Anchored,2.507965942823092,Bgd,South Asia,0,71.31,High,1.6,9983400.0,11980080.0,12500.0,11992580.0,47.97032
2002,6,116.4167,-3.7,Boarded,Anchored,7.501383813935614,Idn,East Asia & Pacific,1,72.85,High,1.4,8924125.0,10708950.0,12500.0,10721450.0,42.8858
2002,6,117.1383,-0.5401667,Boarded,Anchored,33.747621148070124,Idn,East Asia & Pacific,1,75.29,Critical,1.4,9223025.0,11067630.0,12500.0,11080130.0,44.32052
2002,6,106.9025,-6.0976667,Attempted,Anchored,7.190381219222667,Idn,East Asia & Pacific,0,75.27,Critical,1.4,9220575.0,11064690.0,12500.0,11077190.0,44.30876
2002,6,-58.1717,6.8183333,Boarded,Berthed,0.3945623814080072,Guy,Latin America & Caribbean,1,76.94,Critical,1.0,6732250.0,8078700.0,12500.0,8091200.0,32.3648
2002,6,91.7667,22.1666667,Boarded,Anchored,5.008865017534504,Bgd,South Asia,1,73.54,High,1.6,10295600.0,12354720.0,12500.0,12367220.0,49.46888
2002,6,112.8667,3.1833333,Boarded,Anchored,12.669098261601306,Mys,East Asia & Pacific,1,75.28,Critical,1.4,9221800.0,11066160.0,12500.0,11078660.0,44.31464
2002,6,119.9667,17.55,Attempted,Steaming,38.98426891278689,Phl,East Asia & Pacific,0,25.73,Moderate,1.4,3151925.0,3782310.0,12500.0,3794810.0,15.17924
2002,6,97.1333,5.1666667,Hijacked,Steaming,3.711530884041967,Idn,East Asia & Pacific,1,59.92,High,1.4,7340200.0,8808240.0,12500.0,8820740.0,35.28296
2002,6,107.19,10.2333333,Boarded,Anchored,14.924623866584254,Vnm,East Asia & Pacific,1,72.73,High,1.4,8909425.0,10691310.0,12500.0,10703810.0,42.81524
2002,7,98.7007,3.7836667,Boarded,Berthed,2.482068608101189,Idn,East Asia & Pacific,1,81.66,Critical,1.4,10003350.0,12004020.0,12500.0,12016520.0,48.06608
2002,7,-74.8405,11.062,Attempted,Anchored,0.5288191769605293,Col,Latin America & Caribbean,0,69.79,High,1.0,6106625.0,7327950.0,12500.0,7340450.0,29.3618
2002,7,-58.1717,6.8183333,Boarded,Anchored,0.3945623814080072,Guy,Latin America & Caribbean,1,76.71,Critical,1.0,6712125.0,8054550.0,12500.0,8067050.0,32.2682
2002,7,-58.1717,6.8183333,Attempted,Anchored,0.3945623814080072,Guy,Latin America & Caribbean,0,76.71,Critical,1.0,6712125.0,8054550.0,12500.0,8067050.0,32.2682
2002,7,98.7007,3.7836667,Attempted,Berthed,2.482068608101189,Idn,East Asia & Pacific,0,81.66,Critical,1.4,10003350.0,12004020.0,12500.0,12016520.0,48.06608
2002,7,112.7235,-7.2038333,Boarded,Anchored,1.9559885139787003,Idn,East Asia & Pacific,1,78.53,Critical,1.4,9619925.0,11543910.0,12500.0,11556410.0,46.22564
2002,7,91.7667,22.1666667,Boarded,Steaming,5.008865017534504,Bgd,South Asia,1,68.09,High,1.6,9532600.0,11439120.0,12500.0,11451620.0,45.80648
2002,7,117.1383,-0.5401667,Boarded,Anchored,33.747621148070124,Idn,East Asia & Pacific,1,77.77,Critical,1.4,9526825.0,11432190.0,12500.0,11444690.0,45.77876
2002,7,117.5265,-0.1,Boarded,Anchored,3.978096129119953,Idn,East Asia & Pacific,1,81.69,Critical,1.4,10007025.0,12008430.0,12500.0,12020930.0,48.08372
2002,7,-0.8717,53.6928333,Boarded,Berthed,9.631779330512964,Gbr,Europe & Central Asia,1,75.41,Critical,1.05,6928293.75,8313952.5,12500.0,8326452.5,33.30581
2002,7,-77.1413,-12.0405,Boarded,Berthed,1.511837325112109,Per,Latin America & Caribbean,1,78.61,Critical,1.0,6878375.0,8254050.0,12500.0,8266550.0,33.0662
2002,7,91.7667,22.1666667,Boarded,Berthed,5.008865017534504,Bgd,South Asia,1,76.46,Critical,1.6,10704400.0,12845280.0,12500.0,12857780.0,51.43112
2002,7,-80.7192,-0.8856667,Boarded,Steaming,5.038002785209158,Ecu,Latin America & Caribbean,1,79.83,Critical,1.0,6985125.0,8382150.0,12500.0,8394650.0,33.5786
2002,7,160.2646,-9.1,Attempted,Steaming,2.4246616449194334,Slb,East Asia & Pacific,0,69.48,High,1.4,8511300.0,10213560.0,12500.0,10226060.0,40.90424
2002,7,-17.4247,14.676,Boarded,Steaming,0.2610339343750795,Sen,Sub-Saharan Africa,1,70.78,High,1.7,10528525.0,12634230.0,12500.0,12646730.0,50.58692
2002,7,-78.9983,-8.2206667,Boarded,Anchored,1.429714863954722,Per,Latin America & Caribbean,1,77.14,Critical,1.0,6749750.0,8099700.0,12500.0,8112200.0,32.4488
2002,7,-77.1413,-12.0405,Boarded,Anchored,1.511837325112109,Per,Latin America & Caribbean,1,76.74,Critical,1.0,6714750.0,8057700.0,12500.0,8070200.0,32.2808
2002,7,117.538,0.0248333,Boarded,Anchored,2.55101566462184,Idn,East Asia & Pacific,1,56.41,High,1.4,6910225.0,8292270.0,12500.0,8304770.0,33.21908
2002,7,91.7667,22.1666667,Boarded,Berthed,5.008865017534504,Bgd,South Asia,1,76.46,Critical,1.6,10704400.0,12845280.0,12500.0,12857780.0,51.43112
2002,7,80.305,13.1066667,Attempted,Anchored,0.951874562793766,Ind,South Asia,0,73.82,High,1.6,10334800.0,12401760.0,12500.0,12414260.0,49.65704
2002,7,106.8833,20.6333333,Boarded,Anchored,9.433743613256125,Vnm,East Asia & Pacific,1,77.26,Critical,1.4,9464350.0,11357220.0,12500.0,11369720.0,45.47888
2002,7,117.5265,-0.1,Boarded,Anchored,3.978096129119953,Idn,East Asia & Pacific,1,81.69,Critical,1.4,10007025.0,12008430.0,12500.0,12020930.0,48.08372
2002,7,117.1383,-0.5401667,Boarded,Anchored,33.747621148070124,Idn,East Asia & Pacific,1,77.77,Critical,1.4,9526825.0,11432190.0,12500.0,11444690.0,45.77876
2002,7,-70.03,18.4188333,Boarded,Berthed,1.640362846231367,Dom,Latin America & Caribbean,1,80.47,Critical,1.0,7041125.0,8449350.0,12500.0,8461850.0,33.8474
2002,7,-89.3317,13.485,Boarded,Anchored,0.8817871731258242,Slv,Latin America & Caribbean,1,76.75,Critical,1.0,6715625.0,8058750.0,12500.0,8071250.0,32.285
2002,7,107.0687,23.0656667,Boarded,Anchored,185.6413748592855,Vnm,East Asia & Pacific,1,81.48,Critical,1.4,9981300.0,11977560.0,12500.0,11990060.0,47.96024
2002,7,-80.0867,-2.52,Boarded,Steaming,4.4460849671259846,Ecu,Latin America & Caribbean,1,69.08,High,1.0,6044500.0,7253400.0,12500.0,7265900.0,29.0636
2002,7,117.5265,-0.1,Boarded,Anchored,3.978096129119953,Idn,East Asia & Pacific,1,81.69,Critical,1.4,10007025.0,12008430.0,12500.0,12020930.0,48.08372
2002,7,-70.03,18.4188333,Boarded,Steaming,1.640362846231367,Dom,Latin America & Caribbean,1,72.78,High,1.0,6368250.0,7641900.0,12500.0,7654400.0,30.6176
2002,7,-64.59,10.2428333,Boarded,Anchored,1.2507740456378238,Ven,Latin America & Caribbean,1,75.65,Critical,1.0,6619375.0,7943250.0,12500.0,7955750.0,31.823
2002,7,105.3657,-5.5583,Boarded,Berthed,1.1416651504484472,Idn,East Asia & Pacific,1,80.43,Critical,1.4,9852675.0,11823210.0,12500.0,11835710.0,47.34284
2002,7,80.305,13.1066667,Boarded,Anchored,0.951874562793766,Ind,South Asia,1,73.82,High,1.6,10334800.0,12401760.0,12500.0,12414260.0,49.65704
2002,7,89.5858,22.4855,Boarded,Anchored,17.076001424006687,Bgd,South Asia,1,78.77,Critical,1.6,11027800.0,13233360.0,12500.0,13245860.0,52.98344
2002,7,119.2417,16.88,Attempted,Steaming,83.1386028907385,Phl,East Asia & Pacific,0,23.37,Low,1.4,2862825.0,3435390.0,12500.0,3447890.0,13.79156
2002,7,91.7667,22.1666667,Boarded,Anchored,5.008865017534504,Bgd,South Asia,1,75.86,Critical,1.6,10620400.0,12744480.0,12500.0,12756980.0,51.02792
2002,7,89.5858,22.4855,Boarded,Anchored,17.076001424006687,Bgd,South Asia,1,78.77,Critical,1.6,11027800.0,13233360.0,12500.0,13245860.0,52.98344
2002,7,51.0667,11.8833333,Hijacked,Steaming,2.013821555958853,Som,Sub-Saharan Africa,1,79.78,Critical,1.7,11867275.0,14240730.0,12500.0,14253230.0,57.01292
2002,7,121.0073,13.7418333,Boarded,Anchored,3.827580846072145,Phl,East Asia & Pacific,1,70.81,High,1.4,8674225.0,10409070.0,12500.0,10421570.0,41.68628
2002,7,106.8883,-6.045,Attempted,Anchored,8.48911094673138,Idn,East Asia & Pacific,0,76.93,Critical,1.4,9423925.0,11308710.0,12500.0,11321210.0,45.28484
2002,8,-64.5333,10.2333333,Boarded,Anchored,1.8448261804618349,Ven,Latin America & Caribbean,1,76.74,Critical,1.0,6714750.0,8057700.0,12500.0,8070200.0,32.2808
2002,8,116.76,-1.4583333,Boarded,Berthed,9.56315445369686,Idn,East Asia & Pacific,1,78.49,Critical,1.4,9615025.0,11538030.0,12500.0,11550530.0,46.20212
2002,8,-70.03,18.4188333,Boarded,Berthed,1.640362846231367,Dom,Latin America & Caribbean,1,81.34,Critical,1.0,7117250.0,8540700.0,12500.0,8553200.0,34.2128
2002,8,117.1383,-0.5401667,Boarded,Anchored,33.747621148070124,Idn,East Asia & Pacific,1,79.35,Critical,1.4,9720375.0,11664450.0,12500.0,11676950.0,46.7078
2002,8,91.7667,22.1666667,Boarded,Anchored,5.008865017534504,Bgd,South Asia,1,76.87,Critical,1.6,10761800.0,12914160.0,12500.0,12926660.0,51.70664
2002,8,0.007,5.6258333,Boarded,Anchored,3.061197502145699,Gha,Sub-Saharan Africa,1,75.64,Critical,1.7,11251450.0,13501740.0,12500.0,13514240.0,54.05696
2002,8,9.6667,4.0431667,Boarded,Berthed,1.4306474635120991,Cmr,Sub-Saharan Africa,1,80.63,Critical,1.7,11993712.5,14392455.0,12500.0,14404955.0,57.61982
2002,8,-17.3257,14.6018333,Attempted,Anchored,12.593466928019176,Sen,Sub-Saharan Africa,0,73.37,High,1.7,10913787.5,13096545.0,12500.0,13109045.0,52.43618
2002,8,116.8072,-1.2561667,Boarded,Anchored,1.4856807025892989,Idn,East Asia & Pacific,1,77.56,Critical,1.4,9501100.0,11401320.0,12500.0,11413820.0,45.65528
2002,8,-64.657,10.2053333,Boarded,Berthed,0.9593395328129338,Ven,Latin America & Caribbean,1,78.79,Critical,1.0,6894125.0,8272950.0,12500.0,8285450.0,33.1418
2002,8,106.75,10.6933333,Boarded,Anchored,2.136005759388948,Vnm,East Asia & Pacific,1,75.98,Critical,1.4,9307550.0,11169060.0,12500.0,11181560.0,44.72624
2002,8,117.1383,-0.5401667,Attempted,Anchored,33.747621148070124,Idn,East Asia & Pacific,0,79.35,Critical,1.4,9720375.0,11664450.0,12500.0,11676950.0,46.7078
2002,8,91.75,22.25,Attempted,Berthed,2.507965942823092,Bgd,South Asia,0,69.77,High,1.6,9767800.0,11721360.0,12500.0,11733860.0,46.93544
2002,8,89.5858,22.4855,Boarded,Steaming,17.076001424006687,Bgd,South Asia,1,68.79,High,1.6,9630600.0,11556720.0,12500.0,11569220.0,46.27688
2002,8,91.7667,22.1666667,Boarded,Steaming,5.008865017534504,Bgd,South Asia,1,69.3,High,1.6,9702000.0,11642400.0,12500.0,11654900.0,46.6196
2002,8,91.75,22.25,Attempted,Steaming,2.507965942823092,Bgd,South Asia,0,66.33,High,1.6,9286200.0,11143440.0,12500.0,11155940.0,44.62376
2002,8,105.3657,-5.5583,Boarded,Anchored,1.1416651504484472,Idn,East Asia & Pacific,1,79.37,Critical,1.4,9722825.0,11667390.0,12500.0,11679890.0,46.71956
2002,8,106.9025,-6.0976667,Boarded,Anchored,7.190381219222667,Idn,East Asia & Pacific,1,78.96,Critical,1.4,9672600.0,11607120.0,12500.0,11619620.0,46.47848
2002,8,9.6857,40.8096667,Boarded,Anchored,0.3664075439592819,Ita,Europe & Central Asia,1,81.75,Critical,1.05,7510781.25,9012937.5,12500.0,9025437.5,36.10175
2002,8,91.7667,22.1666667,Boarded,Anchored,5.008865017534504,Bgd,South Asia,1,76.87,Critical,1.6,10761800.0,12914160.0,12500.0,12926660.0,51.70664
2002,8,102.7892,1.692,Hijacked,Steaming,16.59327953251986,Mys,East Asia & Pacific,1,68.23,High,1.4,8358175.0,10029810.0,12500.0,10042310.0,40.16924
2002,8,36.8765,-17.8756667,Boarded,Anchored,1.3511549123458888,Moz,Sub-Saharan Africa,1,79.12,Critical,1.7,11769100.0,14122920.0,12500.0,14135420.0,56.54168
2002,8,-64.657,10.2053333,Boarded,Berthed,0.9593395328129338,Ven,Latin America & Caribbean,1,78.79,Critical,1.0,6894125.0,8272950.0,12500.0,8285450.0,33.1418
2002,8,116.8072,-1.2561667,Boarded,Berthed,1.4856807025892989,Idn,East Asia & Pacific,1,79.38,Critical,1.4,9724050.0,11668860.0,12500.0,11681360.0,46.72544
2002,8,154.6813,-5.4653333,Boarded,Anchored,2.407962202693564,Png,East Asia & Pacific,1,77.0,Critical,1.4,9432500.0,11319000.0,12500.0,11331500.0,45.326
2002,8,98.7007,3.7836667,Boarded,Berthed,2.482068608101189,Idn,East Asia & Pacific,1,82.49,Critical,1.4,10105025.0,12126030.0,12500.0,12138530.0,48.55412
2002,8,-66.0983,10.5275,Boarded,Anchored,1.5337718221865888,Ven,Latin America & Caribbean,1,76.1,Critical,1.0,6658750.0,7990500.0,12500.0,8003000.0,32.012
2002,8,106.9368,10.3558333,Boarded,Anchored,4.264857331237466,Vnm,East Asia & Pacific,1,76.45,Critical,1.4,9365125.0,11238150.0,12500.0,11250650.0,45.0026
2002,9,-64.59,10.2428333,Attempted,Berthed,1.2507740456378238,Ven,Latin America & Caribbean,0,79.45,Critical,1.0,6951875.0,8342250.0,12500.0,8354750.0,33.419
2002,9,105.9922,-5.9531667,Boarded,Anchored,3.737279898138347,Idn,East Asia & Pacific,1,79.0,Critical,1.4,9677500.0,11613000.0,12500.0,11625500.0,46.502
2002,9,-58.1717,6.8183333,Boarded,Steaming,0.3945623814080072,Guy,Latin America & Caribbean,1,72.61,High,1.0,6353375.0,7624050.0,12500.0,7636550.0,30.5462
2002,9,-70.03,18.4188333,Boarded,Berthed,1.640362846231367,Dom,Latin America & Caribbean,1,82.44,Critical,1.0,7213500.0,8656200.0,12500.0,8668700.0,34.6748
2002,9,101.9067,1.59,Hijacked,Steaming,10.882829878697784,Idn,East Asia & Pacific,1,62.32,High,1.4,7634200.0,9161040.0,12500.0,9173540.0,36.69416
2002,9,-77.1617,3.6566667,Boarded,Anchored,0.0809581442556005,Col,Latin America & Caribbean,1,64.27,High,1.0,5623625.0,6748350.0,12500.0,6760850.0,27.0434
2002,9,42.7,13.8,Attempted,Steaming,6.680796903847505,Yem,Middle East & North Africa,0,26.03,Moderate,1.9,4327487.5,5192985.0,12500.0,5205485.0,20.82194
2002,9,116.95,-1.3433333,Boarded,Anchored,11.46660832160094,Idn,East Asia & Pacific,1,79.77,Critical,1.4,9771825.0,11726190.0,12500.0,11738690.0,46.95476
2002,9,104.5,1.4166667,Attempted,Steaming,22.76429649127183,Idn,East Asia & Pacific,0,65.66,High,1.4,8043350.0,9652020.0,12500.0,9664520.0,38.65808
2002,9,106.9025,-6.0976667,Boarded,Anchored,7.190381219222667,Idn,East Asia & Pacific,1,79.62,Critical,1.4,9753450.0,11704140.0,12500.0,11716640.0,46.86656
2002,9,-64.59,10.2428333,Boarded,Berthed,1.2507740456378238,Ven,Latin America & Caribbean,1,79.45,Critical,1.0,6951875.0,8342250.0,12500.0,8354750.0,33.419
2002,9,91.7,21.8666667,Boarded,Steaming,13.742560446478986,Bgd,South Asia,1,60.99,High,1.6,8538600.0,10246320.0,12500.0,10258820.0,41.03528
2002,9,-5.5,5.2205,Boarded,Anchored,11.038654255978525,Civ,Sub-Saharan Africa,1,75.86,Critical,1.7,11284175.0,13541010.0,12500.0,13553510.0,54.21404
2002,9,39.645,-4.0483333,Boarded,Steaming,2.417621437340853,Ken,Sub-Saharan Africa,1,74.74,High,1.7,11117575.0,13341090.0,12500.0,13353590.0,53.41436
2002,9,125.6537,7.105,Attempted,Berthed,0.8898214619012886,Phl,East Asia & Pacific,0,46.56,Moderate,1.4,5703600.0,6844320.0,12500.0,6856820.0,27.42728
2002,9,116.95,-1.3433333,Boarded,Anchored,11.46660832160094,Idn,East Asia & Pacific,1,79.77,Critical,1.4,9771825.0,11726190.0,12500.0,11738690.0,46.95476
2002,9,103.5917,-0.1166667,Hijacked,Steaming,2.223233372448226,Idn,East Asia & Pacific,1,80.04,Critical,1.4,9804900.0,11765880.0,12500.0,11778380.0,47.11352
2002,9,-70.03,18.4188333,Boarded,Berthed,1.640362846231367,Dom,Latin America & Caribbean,1,82.44,Critical,1.0,7213500.0,8656200.0,12500.0,8668700.0,34.6748
2002,9,-77.1617,3.6566667,Attempted,Anchored,0.0809581442556005,Col,Latin America & Caribbean,0,64.27,High,1.0,5623625.0,6748350.0,12500.0,6760850.0,27.0434
2002,9,118.1,5.815,Boarded,Anchored,1.1078924972563795,Mys,East Asia & Pacific,1,79.44,Critical,1.4,9731400.0,11677680.0,12500.0,11690180.0,46.76072
2002,9,116.95,-1.3433333,Boarded,Berthed,11.46660832160094,Idn,East Asia & Pacific,1,82.78,Critical,1.4,10140550.0,12168660.0,12500.0,12181160.0,48.72464
2002,9,116.95,-1.3433333,Boarded,Anchored,11.46660832160094,Idn,East Asia & Pacific,1,79.77,Critical,1.4,9771825.0,11726190.0,12500.0,11738690.0,46.95476
2002,9,107.0652,10.2755,Boarded,Anchored,5.7977052849338575,Vnm,East Asia & Pacific,1,76.62,Critical,1.4,9385950.0,11263140.0,12500.0,11275640.0,45.10256
2002,9,103.3525,1.1905,Hijacked,Steaming,6.741913199026674,Idn,East Asia & Pacific,1,71.12,High,1.4,8712200.0,10454640.0,12500.0,10467140.0,41.86856
2002,9,-46.3538,-24.0903333,Boarded,Anchored,7.451025136669124,Bra,Latin America & Caribbean,1,80.98,Critical,1.0,7085750.0,8502900.0,12500.0,8515400.0,34.0616
2002,10,104.7083,1.4333333,Boarded,Steaming,27.191076374365707,Idn,East Asia & Pacific,1,61.86,High,1.4,7577850.0,9093420.0,12500.0,9105920.0,36.42368
2002,10,107.0687,23.0656667,Attempted,Anchored,185.6413748592855,Vnm,East Asia & Pacific,0,82.83,Critical,1.4,10146675.0,12176010.0,12500.0,12188510.0,48.75404
2002,10,125.6537,7.105,Boarded,Berthed,0.8898214619012886,Phl,East Asia & Pacific,1,50.59,High,1.4,6197275.0,7436730.0,12500.0,7449230.0,29.79692
2002,10,-51.0422,0.026,Boarded,Berthed,5.732528005330335,Bra,Latin America & Caribbean,1,72.37,High,1.0,6332375.0,7598850.0,12500.0,7611350.0,30.4454
2002,10,91.7667,22.1666667,Boarded,Anchored,5.008865017534504,Bgd,South Asia,1,77.13,Critical,1.6,10798200.0,12957840.0,12500.0,12970340.0,51.88136
2002,10,116.2765,-3.2061667,Boarded,Steaming,1.7010288760697876,Idn,East Asia & Pacific,1,78.69,Critical,1.4,9639525.0,11567430.0,12500.0,11579930.0,46.31972
2002,10,49.8333,14.8,Boarded,Steaming,3.834939600893627,Yem,Middle East & North Africa,1,41.12,Moderate,1.9,6836200.0,8203440.0,12500.0,8215940.0,32.86376
2002,10,105.32,-5.5,Boarded,Anchored,3.898276777046604,Idn,East Asia & Pacific,1,79.0,Critical,1.4,9677500.0,11613000.0,12500.0,11625500.0,46.502
2002,10,-77.205,-12.1283333,Boarded,Berthed,1.4888718526015503,Per,Latin America & Caribbean,1,78.36,Critical,1.0,6856500.0,8227800.0,12500.0,8240300.0,32.9612
2002,10,101.4547,1.6855,Boarded,Berthed,4.051521376064122,Idn,East Asia & Pacific,1,80.26,Critical,1.4,9831850.0,11798220.0,12500.0,11810720.0,47.24288
2002,10,97.2657,5.5812,Boarded,Steaming,43.46113127962713,Idn,East Asia & Pacific,1,49.06,Moderate,1.4,6009850.0,7211820.0,12500.0,7224320.0,28.89728
2002,10,112.6633,-7.1483333,Boarded,Anchored,1.3028696107508504,Idn,East Asia & Pacific,1,80.05,Critical,1.4,9806125.0,11767350.0,12500.0,11779850.0,47.1194
2002,10,-86.8,8.3666667,Attempted,Steaming,210.61841265120648,Cri,Latin America & Caribbean,0,42.28,Moderate,1.0,3699500.0,4439400.0,12500.0,4451900.0,17.8076
2002,10,118.0555,5.815,Boarded,Berthed,0.761401103710624,Mys,East Asia & Pacific,1,83.09,Critical,1.4,10178525.0,12214230.0,12500.0,12226730.0,48.90692
2002,10,-16.5702,13.44,Boarded,Anchored,1.6782863195632436,Gmb,Sub-Saharan Africa,1,77.46,Critical,1.7,11522175.0,13826610.0,12500.0,13839110.0,55.35644
2002,10,-58.1717,6.8183333,Boarded,Berthed,0.3945623814080072,Guy,Latin America & Caribbean,1,79.8,Critical,1.0,6982500.0,8379000.0,12500.0,8391500.0,33.566
2002,10,121.0073,13.7418333,Boarded,Berthed,3.827580846072145,Phl,East Asia & Pacific,1,75.2,Critical,1.4,9212000.0,11054400.0,12500.0,11066900.0,44.2676
2002,10,105.6833,1.6333333,Attempted,Steaming,115.58909026434443,Idn,East Asia & Pacific,0,56.86,High,1.4,6965350.0,8358420.0,12500.0,8370920.0,33.48368
2002,10,88.1,22.32,Boarded,Steaming,9.116465290324951,Ind,South Asia,1,75.31,Critical,1.6,10543400.0,12652080.0,12500.0,12664580.0,50.65832
2002,10,-77.4033,18.57,Boarded,Anchored,11.476431853836232,Jam,Latin America & Caribbean,1,83.44,Critical,1.0,7301000.0,8761200.0,12500.0,8773700.0,35.0948
2002,10,41.6527,42.153,Boarded,Berthed,1.6060778867646923,Geo,Europe & Central Asia,1,83.29,Critical,1.05,7652268.75,9182722.5,12500.0,9195222.5,36.78089
2002,10,105.3657,-5.5583,Boarded,Berthed,1.1416651504484472,Idn,East Asia & Pacific,1,81.91,Critical,1.4,10033975.0,12040770.0,12500.0,12053270.0,48.21308
2002,10,117.4,-0.25,Boarded,Anchored,4.067255087742348,Idn,East Asia & Pacific,1,84.15,Critical,1.4,10308375.0,12370050.0,12500.0,12382550.0,49.5302
2002,10,-67.9925,10.473,Boarded,Berthed,1.3559940722415722,Ven,Latin America & Caribbean,1,79.45,Critical,1.0,6951875.0,8342250.0,12500.0,8354750.0,33.419
2002,10,97.15,6.05,Hijacked,Steaming,88.07798347878983,Idn,East Asia & Pacific,1,48.76,Moderate,1.4,5973100.0,7167720.0,12500.0,7180220.0,28.72088
2002,10,105.9535,-6.0081667,Boarded,Anchored,1.1166917003036252,Idn,East Asia & Pacific,1,80.03,Critical,1.4,9803675.0,11764410.0,12500.0,11776910.0,47.10764
2002,10,3.4223,6.4405,Boarded,Berthed,1.135964785203699,Nga,Sub-Saharan Africa,1,80.42,Critical,1.7,11962475.0,14354970.0,12500.0,14367470.0,57.46988
2002,10,97.6183,5.39,Attempted,Steaming,19.26450004833544,Idn,East Asia & Pacific,0,55.38,High,1.4,6784050.0,8140860.0,12500.0,8153360.0,32.61344
2002,10,88.0167,21.6833333,Boarded,Anchored,2.834066948215637,Ind,South Asia,1,76.44,Critical,1.6,10701600.0,12841920.0,12500.0,12854420.0,51.41768
2002,10,91.7667,22.1666667,Boarded,Berthed,5.008865017534504,Bgd,South Asia,1,78.71,Critical,1.6,11019400.0,13223280.0,12500.0,13235780.0,52.94312
2002,10,-77.205,-12.1283333,Boarded,Berthed,1.4888718526015503,Per,Latin America & Caribbean,1,78.36,Critical,1.0,6856500.0,8227800.0,12500.0,8240300.0,32.9612
2002,10,7.1667,4.6666667,Hijacked,Steaming,0.6758668675080906,Nga,Sub-Saharan Africa,1,76.29,Critical,1.7,11348137.5,13617765.0,12500.0,13630265.0,54.52106
2002,10,116.95,-1.3516667,Attempted,Anchored,12.385691996017597,Idn,East Asia & Pacific,0,72.18,High,1.4,8842050.0,10610460.0,12500.0,10622960.0,42.49184
2002,11,106.9167,20.6333333,Boarded,Anchored,12.53957831621687,Vnm,East Asia & Pacific,1,77.3,Critical,1.4,9469250.0,11363100.0,12500.0,11375600.0,45.5024
2002,11,116.95,-1.3516667,Boarded,Anchored,12.385691996017597,Idn,East Asia & Pacific,1,72.18,High,1.4,8842050.0,10610460.0,12500.0,10622960.0,42.49184
2002,11,0.007,5.6258333,Boarded,Anchored,3.061197502145699,Gha,Sub-Saharan Africa,1,75.91,Critical,1.7,11291612.5,13549935.0,12500.0,13562435.0,54.24974
2002,11,104.9467,1.0633333,Boarded,Steaming,12.521260789357374,Idn,East Asia & Pacific,1,69.73,High,1.4,8541925.0,10250310.0,12500.0,10262810.0,41.05124
